"LATITUDE","LONGITUDE","FLOOR"
4864933.23504657,-7677.97281374182,1
4864932.79355331,-7677.39526366234,1
4864932.95904326,-7678.44487020409,1
4864933.32787162,-7679.33574657189,1
4864932.52196284,-7677.79042459968,1
4864932.80527375,-7677.86858299183,1
4864932.34919661,-7680.01338453704,1
4864932.60548041,-7679.01343694959,1
4864932.38956986,-7680.71340971187,1
4864931.97402076,-7683.10583108779,1
4864932.35601872,-7680.26763851765,1
4864932.44474445,-7681.76796237909,1
4864932.08816092,-7683.401841502,1
4864930.83081345,-7686.10479200593,1
4864932.04825082,-7682.08572253069,1
4864931.61011887,-7684.20600851676,1
4864931.70501596,-7683.88768578105,1
4864930.97100364,-7684.68907725355,1
4864931.79093063,-7682.42990257541,1
4864931.94910671,-7682.32937514527,1
4864932.02597252,-7682.35592455577,1
4864930.91639499,-7684.59671782419,1
4864930.61067777,-7684.77093039892,1
4864930.15515789,-7685.62740363722,1
4864929.86870196,-7686.50051291198,1
4864930.8789703,-7683.97450293488,1
4864930.54134382,-7685.1925543167,1
4864930.46205915,-7685.20668035475,1
4864930.68326781,-7685.28333037877,1
4864929.55652705,-7687.62314263541,1
4864929.82676121,-7687.49465886574,1
4864929.44903263,-7687.73575047597,1
4864929.51753901,-7687.77628184819,1
4864931.29072272,-7683.77006542154,1
4864930.21342891,-7686.3314000878,1
4864930.20048618,-7687.88125237403,1
4864929.23120206,-7688.76323582809,1
4864929.62731303,-7687.81154977461,1
4864929.53197795,-7688.65114198434,1
4864929.80057539,-7687.71921479658,1
4864929.40650464,-7688.65578436829,1
4864929.46819262,-7688.58275032767,1
4864929.43145251,-7688.64960431217,1
4864928.50525143,-7689.8440418456,1
4864928.47047569,-7689.60628642915,1
4864931.08881564,-7683.25709405314,1
4864931.32813422,-7682.74373498659,1
4864928.54241029,-7689.74819136067,1
4864928.50052616,-7689.13150389334,1
4864928.48447935,-7689.92767878228,1
4864929.90269356,-7684.76739046576,1
4864929.39207465,-7688.02898413127,1
4864930.27685341,-7686.6822988229,1
4864931.03574912,-7683.79300309763,1
4864931.95670354,-7682.67630783363,1
4864931.94688599,-7682.42870386344,1
4864932.37575743,-7679.09658485569,1
4864932.03791764,-7681.46113636681,1
4864931.88410313,-7682.81284299162,1
4864932.21829483,-7680.64576472308,1
4864932.16398375,-7681.37662817153,1
4864932.31199786,-7680.76390409233,1
4864932.19161383,-7680.18212179609,1
4864932.39765931,-7679.44978717477,1
4864932.25760531,-7679.37480252625,1
4864932.28068144,-7679.33203906416,1
4864932.28009972,-7679.45301744525,1
4864932.19971738,-7680.60945372376,1
4864931.91843218,-7681.78547705917,1
4864932.27151698,-7681.94509608868,1
4864932.43772126,-7680.66575238062,1
4864932.09429569,-7681.62334428076,1
4864932.32186358,-7680.55082012349,1
4864937.00732878,-7678.72701348293,1
4864932.68466742,-7677.0045648415,1
4864935.98911597,-7677.62820831898,1
4864933.01539531,-7678.44016014462,1
4864933.11106152,-7676.20187540519,1
4864933.06088507,-7676.30975829968,1
4864933.27284516,-7675.49364007207,1
4864933.03347308,-7677.43918284082,1
4864933.23247187,-7675.36547838517,1
4864932.90720726,-7677.72395801246,1
4864934.31455302,-7673.83529829271,1
4864935.80262437,-7670.26480146307,1
4864935.35910721,-7670.55680135252,1
4864935.07934166,-7671.18751993708,1
4864935.57457643,-7670.38842588211,1
4864935.54552677,-7670.53787844757,1
4864935.42567566,-7670.90217857602,1
4864935.03618586,-7669.80646793933,1
4864934.4570969,-7671.26812016766,1
4864934.56173392,-7671.31462603863,1
4864934.53548691,-7668.27575820286,1
4864934.44528943,-7668.26225710962,1
4864934.41169839,-7668.10916264247,1
4864934.56848842,-7668.6647629638,1
4864934.83347148,-7669.11494630495,1
4864935.30922481,-7667.33385311777,1
4864934.68953235,-7668.04956787876,1
4864935.23778084,-7667.78042994869,1
4864935.76554672,-7668.5443756032,1
4864935.44964194,-7668.60213955479,1
4864936.29519156,-7664.19007399647,1
4864936.235357,-7668.10377409789,1
4864936.35738785,-7668.06575954484,1
4864936.80604923,-7664.91875852154,1
4864936.62804952,-7668.14800804232,1
4864936.53055247,-7668.43758370449,1
4864936.24888998,-7663.01572270087,1
4864936.83369698,-7666.41689279303,1
4864937.31998473,-7664.92309237787,1
4864936.47573946,-7668.67571859034,1
4864932.84424884,-7648.08086386461,1
4864934.56827927,-7656.70467728111,1
4864937.29412733,-7660.00981805475,1
4864934.59873617,-7662.27195011874,1
4864937.29350787,-7659.22804951141,1
4864934.25170983,-7651.38912314249,1
4864930.72862158,-7651.53765364647,1
4864930.76492075,-7651.93880994808,1
4864932.00250829,-7651.62303835503,1
4864931.82942079,-7647.60605101546,1
4864931.53454934,-7647.87289023926,1
4864931.38340358,-7647.81357397738,1
4864930.11149648,-7647.46434048361,1
4864930.63758677,-7646.93218970153,1
4864931.36132445,-7647.32914656077,1
4864931.18748725,-7647.16112884246,1
4864928.67514888,-7647.53417920544,1
4864930.7819585,-7648.7409127072,1
4864931.37921335,-7648.20459244666,1
4864932.80003021,-7649.91971845881,1
4864935.59045478,-7656.64083255961,1
4864934.96468117,-7658.49317390225,1
4864933.08326517,-7660.66170962767,1
4864934.21840486,-7656.99288232805,1
4864933.15317153,-7658.35282458082,1
4864933.85705596,-7658.1509132049,1
4864933.91971718,-7657.4658635248,1
4864934.44199897,-7658.31538336247,1
4864935.09538016,-7659.58622018149,1
4864934.98811438,-7659.58438841734,1
4864935.83079504,-7664.4943451673,1
4864955.93402019,-7642.11598290536,1
4864954.67121061,-7644.25678137995,1
4864954.7180885,-7644.25678137995,1
4864954.7180885,-7644.23280032444,1
4864954.7180885,-7644.25678137995,1
4864954.75371779,-7644.25678137995,1
4864954.75371779,-7644.23769766766,1
4864954.75371779,-7644.20721827881,1
4864954.7180885,-7644.05517787611,1
4864954.7180885,-7644.05517787611,1
4864953.97134472,-7644.70305773473,2
4864956.51567985,-7644.00174870792,1
4864948.65233355,-7644.85766834728,1
4864948.59171285,-7644.85766834728,1
4864948.59302685,-7644.88424873612,1
4864948.56079558,-7644.61582637574,1
4864949.1721713,-7644.56338702756,1
4864949.1038357,-7644.49775577628,1
4864949.34313707,-7644.26516809297,1
4864949.91928822,-7629.50475419033,1
4864949.91073755,-7629.57435211354,1
4864949.91848568,-7629.5089885294,1
4864950.20229261,-7629.51380623036,1
4864954.1642504,-7636.41399221252,2
4864959.20150767,-7630.55723266529,2
4864953.83641731,-7630.0907298721,1
4864959.68758573,-7630.5552459415,2
4864959.98810465,-7630.80397001621,2
4864950.31963995,-7629.52225757863,1
4864959.37384512,-7630.38145109049,2
4864959.49584251,-7630.30800214396,2
4864959.4624883,-7630.10706297387,2
4864959.4599485,-7630.13756378156,2
4864959.07956778,-7631.10127210095,2
4864958.52238877,-7630.02619100357,2
4864957.78245343,-7630.92850293742,2
4864957.78160683,-7630.94278382714,2
4864957.70667523,-7630.94278382714,2
4864958.03205524,-7630.86738096535,2
4864957.94392032,-7631.1593602448,2
4864956.66816026,-7630.99411983916,2
4864956.88462124,-7630.51195599119,2
4864956.78419819,-7630.74783592247,2
4864956.59434985,-7630.77963007038,2
4864956.68087555,-7630.76508476262,2
4864956.69482535,-7630.76508476262,2
4864957.27050404,-7631.5559056452,2
4864957.35360731,-7631.5622054452,2
4864957.40786621,-7631.2524090732,2
4864957.62521182,-7631.32327752131,2
4864958.14059199,-7638.01771389887,2
4864958.02950224,-7637.98976956218,2
4864957.7612941,-7638.21668866085,2
4864957.79205823,-7638.72249713901,2
4864957.72522319,-7638.72601788842,2
4864957.90295679,-7638.62973378326,2
4864957.69025568,-7638.77940177758,2
4864957.7012129,-7639.43337423918,2
4864957.70209952,-7639.23539357943,2
4864957.59688982,-7639.44656144891,2
4864958.22709207,-7622.10028660997,2
4864957.8434448,-7622.00193582801,2
4864958.04607108,-7622.07707467718,2
4864956.97418012,-7634.79659351618,1
4864957.11975502,-7630.67331850912,1
4864957.11975502,-7630.67331850912,1
4864957.11975502,-7630.67331850912,1
4864957.15327491,-7630.80064543586,1
4864957.16529078,-7630.70306084229,1
4864956.61224349,-7630.77849905449,1
4864962.74718974,-7626.98342565875,1
4864962.71413355,-7627.41671339698,1
4864962.71413355,-7627.38488558149,1
4864962.94791595,-7624.83589460901,1
4864962.42823518,-7627.40474018157,1
4864962.42577219,-7627.39729721364,1
4864962.86365687,-7624.90111513505,1
4864962.40680395,-7627.45942323156,1
4864962.38229103,-7627.48093481606,1
4864962.90451518,-7626.47500938622,1
4864961.51473206,-7638.08127737739,2
4864965.3385099,-7618.41488769232,1
4864960.97682944,-7638.281716006,2
4864961.43026625,-7632.33142632325,2
4864962.89747761,-7632.22423233047,2
4864962.75480232,-7632.16208647148,2
4864962.48413195,-7631.03084415573,2
4864963.23211933,-7630.92416800467,2
4864958.25662934,-7636.20208308242,1
4864971.3318481,-7630.41756652552,1
4864960.99790661,-7634.95255380291,1
4864968.10666805,-7631.71786899384,1
4864968.27979926,-7635.66803463697,1
4864968.42463875,-7636.457930579,1
4864968.21565834,-7636.78515429043,1
4864968.63355114,-7626.481308907,1
4864968.56138471,-7626.39503266127,1
4864968.52849414,-7623.0962252588,1
4864968.6022407,-7621.20471640491,1
4864969.49833039,-7611.63716869602,1
4864970.20259992,-7613.27884394428,1
4864969.96728969,-7616.719153432,1
4864970.12854343,-7613.84187738966,1
4864970.02975789,-7615.28518840955,1
4864969.16076777,-7613.9043681762,1
4864970.09684133,-7612.25954570768,1
4864964.73943335,-7612.85289517497,1
4864966.29002165,-7614.62742994746,1
4864966.33570095,-7614.04430655479,1
4864967.1122516,-7618.21536159353,1
4864968.1077933,-7622.15004304013,1
4864966.74280129,-7620.03110617343,1
4864979.95933034,-7616.64620963209,1
4864968.31642066,-7620.7462147059,1
4864979.83685346,-7619.31397740099,1
4864980.06863935,-7617.02801822297,1
4864976.77255528,-7616.14253898103,1
4864968.19178002,-7623.01636837765,1
4864981.21764891,-7619.24866910941,1
4864989.97368143,-7626.6055973087,1
4864988.56533033,-7620.49738429188,1
4864990.93933162,-7621.33394181169,1
4864984.85558322,-7622.02646028725,1
4864990.72823537,-7624.92992523706,1
4864990.673335,-7625.20412466721,1
4864990.05316504,-7624.8326702726,1
4864990.19262854,-7624.92894121372,1
4864990.75395628,-7625.00951926493,1
4864984.53641974,-7619.39398242332,1
4864974.69507259,-7612.91770947422,1
4864985.36135895,-7615.01827480405,1
4864983.83445809,-7614.96179796169,1
4864982.58218002,-7613.75458510535,1
4864986.25196754,-7614.48175669549,1
4864987.61914844,-7615.25085628993,1
4864986.85283166,-7616.58087548016,1
4864991.00406784,-7616.24616617721,1
4864986.39300789,-7612.84641519953,1
4864983.7041,-7612.05845587334,1
4864986.15023345,-7610.92471498022,1
4864984.3776991,-7605.7589347247,1
4864983.86340305,-7606.20149897096,1
4864983.75799886,-7604.51805908516,1
4864989.85724448,-7620.27917699682,2
4864983.71211328,-7604.09833855724,1
4864983.71441273,-7602.4011988182,1
4864983.70514443,-7602.1884056448,1
4864983.60535679,-7601.46105361724,1
4864983.71211328,-7604.20569735456,1
4864983.88324649,-7606.64530779047,1
4864983.94881109,-7610.93606017761,1
4864983.85381425,-7612.33293808055,1
4864983.85670348,-7612.5264718053,1
4864983.91750929,-7614.01108335063,1
4864984.81524466,-7613.87415795601,1
4864984.50954782,-7611.86280179422,1
4864984.13936215,-7610.48434495454,1
4864983.91831245,-7610.99001168675,1
4864984.58309882,-7612.49646383867,1
4864983.74011816,-7609.8727286236,1
4864983.69667273,-7610.45627309422,1
4864983.63817296,-7608.3252006487,1
4864983.57083471,-7609.72828376684,1
4864984.6984401,-7609.78179530749,1
4864985.91616424,-7610.13861226766,1
4864986.0081862,-7610.63787781808,1
4864984.89024642,-7610.18134033041,1
4864984.79256929,-7610.08652548003,1
4864985.51381207,-7611.0369207286,1
4864986.16909446,-7608.62898130964,1
4864985.63027589,-7607.54409458308,1
4864985.52996636,-7607.94281486179,1
4864986.06677099,-7603.48900503049,1
4864986.12118834,-7603.20231408197,1
4864986.21247806,-7603.45803167941,1
4864985.39038041,-7605.4253064425,1
4864985.28197625,-7604.85384874081,1
4864985.54951014,-7604.37180451202,1
4864986.06901771,-7608.73130721866,1
4864985.86911802,-7603.3347867306,1
4864981.94500439,-7603.7941934108,1
4864981.95387862,-7601.81838627161,1
4864981.28634245,-7601.71188595176,1
4864981.33536402,-7601.74992353745,1
4864981.76161941,-7600.74267305172,1
4864981.07096159,-7601.13967853321,1
4864981.03530035,-7601.21576112593,1
4864981.05547045,-7601.35345784564,1
4864981.86623198,-7601.33424955929,1
4864981.22324776,-7602.08229473004,1
4864981.77052785,-7600.99254261456,1
4864981.95417254,-7600.84575101493,1
4864981.46242464,-7601.4364851923,1
4864981.4384847,-7602.81603186877,1
4864981.77555245,-7601.64373265917,1
4864981.64625503,-7602.01030882924,1
4864981.59244839,-7602.30482719112,1
4864981.27640952,-7603.11279328388,1
4864981.31780897,-7603.03348271046,1
4864982.37784379,-7599.03629164095,1
4864982.38508865,-7597.48512332776,1
4864982.271023,-7597.39184376589,1
4864982.06640734,-7597.31332009258,1
4864982.02076526,-7596.89942452253,1
4864982.4698925,-7595.79184191746,1
4864981.2640912,-7594.86900586029,1
4864981.99549522,-7598.60613500025,1
4864981.95213243,-7594.55559574641,1
4864982.04872235,-7595.67960801014,1
4864980.93465731,-7595.0962223369,1
4864980.41848075,-7593.95605446072,1
4864980.95844329,-7594.14843719954,1
4864980.81381515,-7593.74414896982,1
4864980.83089479,-7593.66423809239,1
4864980.87996852,-7593.71146031608,1
4864980.6144932,-7594.00032422128,1
4864980.46747482,-7593.94755726025,1
4864981.08866771,-7594.09621940171,1
4864980.43077503,-7593.92075663258,1
4864980.88562363,-7593.44036599903,1
4864980.19121616,-7592.91110186693,1
4864980.84839412,-7591.861987038,1
4864980.08057117,-7592.92849476205,1
4864981.19701021,-7591.61333139338,1
4864981.19000906,-7591.69808738136,1
4864980.98620842,-7591.49048238398,1
4864980.66056511,-7591.80480181528,1
4864980.99149729,-7591.4759851585,1
4864980.93281937,-7591.65180633304,1
4864981.47372722,-7591.76926505073,1
4864981.31319471,-7591.83875758727,1
4864981.2866536,-7591.77947968801,1
4864981.34032578,-7591.91142000853,1
4864981.50409244,-7591.87123438425,1
4864981.52045611,-7591.79305618976,1
4864981.52045611,-7591.79305618976,1
4864981.69423056,-7592.09385027341,1
4864981.60472797,-7592.14307796254,1
4864981.69423056,-7592.09385027341,1
4864981.259417,-7591.89134464109,1
4864981.17746213,-7592.11698704019,1
4864980.97082907,-7592.3897292074,1
4864981.01257425,-7592.19265427116,1
4864981.06683624,-7592.24693694916,1
4864981.05947359,-7592.27400409518,1
4864981.28991778,-7591.79810595954,1
4864981.28233718,-7591.81699934299,1
4864981.18672428,-7591.99408566444,1
4864981.18672428,-7591.99408566444,1
4864903.91782072,-7637.85951222298,1
4864912.09440753,-7634.59972618942,1
4864929.6890617,-7645.57835818763,1
4864928.74980368,-7652.27916125985,1
4864922.07766151,-7646.55043135216,1
4864929.26574476,-7651.39911403406,1
4864930.53452849,-7644.92219388706,1
4864932.0946606,-7652.40586762647,1
4864938.95864134,-7654.94842509741,1
4864935.60267123,-7656.45423005552,1
4864934.26794634,-7653.50565119758,1
4864933.84036803,-7653.18462422665,1
4864933.32982378,-7646.41778875272,1
4864933.77857906,-7661.06901435723,1
4864932.30760436,-7680.34391185502,1
4864931.89103322,-7681.50487085061,1
4864931.55709272,-7682.6022608234,1
4864931.17269243,-7685.07781588722,1
4864937.57815184,-7654.20034392151,1
4864942.23162543,-7648.10027266796,1
4864902.64021338,-7637.85647940106,1
4864927.76268716,-7637.60970003454,0
4864958.80904671,-7636.45730257145,1
4864962.05001786,-7638.18431452538,1
4864959.67573928,-7636.38104840546,1
4864958.37207436,-7637.56976439799,2
4864958.47881725,-7637.02445963614,2
4864959.36323309,-7638.15213157679,2
4864956.52893805,-7636.01051343972,2
4864956.03357005,-7636.9478701509,0
4864974.42120131,-7631.92818192496,2
4864974.40354477,-7622.63516718241,2
4864953.35166909,-7636.43778473735,0
4864965.00291653,-7634.63405803859,1
4864962.15170362,-7637.52858350014,2
4864953.34268632,-7641.18269910159,0
4864958.24130499,-7641.28706313819,1
4864959.76959593,-7636.49675329537,1
4864960.14264591,-7640.26106928651,1
4864969.07009492,-7626.0246430798,1
4864993.11559168,-7617.17572258412,1
4864985.62814718,-7613.89315391892,1
4864978.99201309,-7610.26539541717,1
4864979.12122464,-7621.76717291588,2
4864983.81176659,-7593.77294523556,1
4864982.0933046,-7595.1936687002,1
4864983.351942,-7590.05367442861,1
4864981.36198999,-7591.17542663034,1
4864982.73962501,-7596.94986261936,1
4864986.86486792,-7619.97853694712,1
4864985.48086822,-7627.5239652779,1
4864983.543045,-7624.88468587752,1
4864983.64838913,-7614.76247198079,1
4865014.41677201,-7641.74909347786,1
4864993.0884791,-7624.81681759704,1
4864992.43056848,-7624.16180452188,1
4864985.0638668,-7634.6584980975,1
4864995.05481201,-7641.08441528767,1
4865012.74507438,-7641.91503660796,1
4864981.80814215,-7597.29950124872,1
4864983.15387535,-7591.15251996943,1
4864982.6966917,-7595.38149794409,1
4864982.52809246,-7595.7535656098,1
4864982.79442715,-7594.55775419189,1
4864982.35202803,-7595.65037742433,1
4864983.38815069,-7596.23184012009,1
4864982.11446871,-7598.40187246062,1
4864981.91592457,-7596.83123985986,1
4864983.47328021,-7626.79257747947,1
4864982.6364344,-7627.13099075682,1
4864985.10410196,-7626.18133510796,1
4864973.96525085,-7626.51074420274,1
4864974.03582422,-7625.49938104998,1
4864984.74314021,-7624.47549162781,1
4864977.93868676,-7631.48193623144,1
4864984.54736547,-7631.90627600251,1
4864983.90622212,-7613.20647214602,1
4864987.01304156,-7618.7959061456,1
4864994.2028948,-7616.59887755493,1
4864994.22044923,-7619.38096827865,1
4864984.65869331,-7630.72770544105,1
4864984.22375874,-7630.11505821316,1
4864983.97471655,-7633.33380818207,1
4864984.27672565,-7631.3338521647,1
4864994.20424976,-7618.6224157194,1
4864983.07902847,-7631.77567829779,1
4864984.1840209,-7634.00071530708,1
4864989.38952239,-7628.30232650902,1
4864994.02311528,-7618.60710202941,1
4864983.84198554,-7629.14698331045,1
4864987.0436446,-7628.60054539862,1
4864985.34984071,-7630.47659107978,1
4864983.14628153,-7627.43107318358,1
4864988.19838384,-7633.23471289589,1
4864983.15935516,-7625.25931163333,1
4864978.28328896,-7614.50055200898,1
4864978.43008394,-7617.25704512827,1
4864979.71869702,-7617.2880863068,1
4864978.70840831,-7616.97608202231,1
4864978.95595506,-7618.08127481964,1
4864978.15539778,-7614.71713504116,1
4864977.83242285,-7618.83795288652,1
4864978.03491044,-7621.106822362,1
4864979.60954919,-7619.84587797707,1
4864979.24536276,-7620.62105955896,1
4864979.30358379,-7619.71055830351,1
4864981.36775961,-7621.771143742,1
4864981.73181083,-7625.35772516494,1
4864980.22193863,-7626.18748562252,1
4864980.48750939,-7626.09516328652,1
4864978.65602139,-7621.83900870054,1
4864981.11437222,-7621.51036059816,1
4864982.40240558,-7620.19660510621,1
4864981.28319382,-7624.64269053424,1
4864980.92208924,-7621.81372538359,1
4864979.03457096,-7617.87885440784,1
4864979.43691795,-7625.09253333776,1
4864988.76702121,-7622.68975261091,1
4864989.96204378,-7625.01913561669,1
4864983.12145781,-7625.92133664036,1
4864979.40237147,-7622.36600896677,1
4864988.14024014,-7621.668533876,1
4864979.02302423,-7619.44420122661,1
4864979.55345023,-7619.83117532628,1
4864981.65069021,-7625.52379265187,1
4864980.03625198,-7624.48944679782,1
4864981.66328639,-7625.03108850722,1
4864981.18754903,-7624.53237820225,1
4864981.01881602,-7602.01794467313,1
4864980.94221189,-7600.73344691437,1
4864979.19462728,-7604.14365304691,1
4864979.12918552,-7607.44306081487,1
4864979.32556121,-7605.99575057517,1
4864979.42043294,-7607.71789944871,1
4864983.05853172,-7595.5168024815,1
4864983.01173698,-7595.65626346147,1
4864982.75253924,-7595.43285491425,1
4864982.61803206,-7596.22595568943,1
4864982.82964549,-7596.46549301019,1
4864982.93852374,-7595.99113049526,1
4864982.7897843,-7598.79241064049,1
4864981.97901329,-7598.49705720658,1
4864981.53868168,-7601.03808016222,1
4864982.29648488,-7599.64466087965,1
4864982.48244832,-7598.67944007195,1
4864981.86853152,-7600.58217041665,1
4864982.79094889,-7600.5702142873,1
4864982.59515951,-7599.23374434709,1
4864983.0007012,-7595.45064343623,1
4864983.07582185,-7591.96337422428,1
4864982.97735521,-7590.60888042919,1
4864985.84202161,-7587.93518361467,1
4864982.58740267,-7591.95911442599,1
4864985.26493861,-7590.19283135658,1
4864984.9222572,-7591.32490756091,1
4864981.70865451,-7597.14484281138,1
4864951.72145722,-7644.39932902105,0
4864952.08243979,-7638.91864325383,0
4864932.46338001,-7652.29528158247,1
4864938.64201381,-7653.45556902505,1
4864935.00824952,-7654.84033597638,1
4864936.45571322,-7656.86093183137,1
4864932.97879913,-7653.07894568028,1
4864930.79163262,-7648.60815684543,1
4864929.13805133,-7650.08153921078,1
4864933.9080067,-7652.53947658684,1
4864933.74309577,-7652.6698356413,1
4864927.02236262,-7647.31739845647,1
4864927.14015972,-7646.0050979542,1
4864928.18934285,-7645.83784567143,1
4864935.27448497,-7651.34518921,1
4864927.96450501,-7647.10507191013,1
4864928.68874083,-7648.21941269137,1
4864930.4216467,-7648.13423138432,1
4864925.59766609,-7647.44663542113,1
4864927.43264169,-7647.02621905869,1
4864929.90256992,-7648.39024433864,1
4864928.98157666,-7648.00890676426,1
4864931.03100005,-7654.0374629017,1
4864928.59741138,-7658.48428445437,1
4864936.87201316,-7663.79486126504,1
4864933.46101179,-7658.81004121532,1
4864932.34650875,-7660.95583163729,1
4864936.86199536,-7665.02842776731,1
4864932.63491519,-7657.28495616063,1
4864930.89491293,-7654.30968495741,1
4864936.70240345,-7665.20005178205,1
4864936.17889636,-7664.54023184614,1
4864935.89052935,-7665.59562644352,1
4864934.27914634,-7662.41961538628,1
4864932.08476895,-7659.91377845421,1
4864928.72225897,-7659.59619794004,1
4864932.06702528,-7651.88418366661,1
4864931.33286385,-7650.98511862582,1
4864929.01139843,-7659.94580776151,1
4864931.88122112,-7651.84734747558,1
4864936.16443007,-7658.8076698597,1
4864936.7319671,-7657.81867604339,1
4864932.57116169,-7657.82465108827,1
4864936.78446508,-7658.77836775957,1
4864930.91408894,-7652.84884336516,1
4864927.72702408,-7645.26002806394,1
4864929.37429873,-7650.28474425681,1
4864935.63362311,-7656.58600300929,1
4864937.63985295,-7660.08568843801,1
4864934.75879048,-7672.86171858978,1
4864935.17819732,-7672.15524160744,1
4864934.94344248,-7668.48898136483,1
4864935.66365742,-7669.68137465924,1
4864934.91127778,-7673.00825321761,1
4864930.16776507,-7650.72994882661,1
4864935.54354443,-7673.031337832,1
4864933.68697717,-7672.29103351918,1
4864933.88611968,-7675.20614702371,1
4864934.09126863,-7673.58766797313,1
4864933.70742217,-7676.02194821457,1
4864933.98338535,-7672.4469247925,1
4864935.65367815,-7667.49139639564,1
4864933.82914002,-7669.5324695085,1
4864933.64184384,-7674.50207169974,1
4864934.63236929,-7670.19278594294,1
4864933.76414279,-7672.09985400503,1
4864934.87082871,-7671.66129463874,1
4864933.75818627,-7676.467011875,1
4864933.8863995,-7675.02386807395,1
4864933.83129111,-7673.16848216525,1
4864934.4213857,-7671.35255019427,1
4864934.93460552,-7672.44115263404,1
4864935.42786047,-7672.93798517675,1
4864935.56254793,-7672.72973702188,1
4864936.42561582,-7665.79485597791,1
4864933.70940803,-7671.26742198205,1
4864935.6594778,-7665.41788849412,1
4864935.89020859,-7671.28351264583,1
4864933.72572145,-7671.50905617953,1
4864935.61724596,-7663.47145839211,1
4864936.68383793,-7665.82682982181,1
4864936.1504846,-7668.63231613488,1
4864936.10468243,-7668.08299345914,1
4864935.59363251,-7664.95179418207,1
4864936.27561587,-7667.71044409822,1
4864936.35241252,-7667.50021682622,1
4864936.16174589,-7667.38121848088,1
4864936.16734327,-7668.29089951204,1
4864936.20015669,-7668.86489997036,1
4864936.11485029,-7668.94650525204,1
4864936.43667609,-7667.89641848262,1
4864936.33412023,-7668.08304655226,1
4864936.28157559,-7668.17005206751,1
4864935.87101675,-7669.53604180325,1
4864934.05471441,-7671.36446042423,1
4864934.84966853,-7670.55716281551,1
4864934.87803819,-7670.53744752082,1
4864934.53249314,-7670.78391392315,1
4864933.74508847,-7672.48567017514,1
4864935.7562226,-7669.03724285671,1
4864934.50254858,-7670.47912002927,1
4864935.89184093,-7669.53222109997,1
4864932.38407968,-7686.75147309954,1
4864929.41817167,-7688.94450344016,1
4864929.90188637,-7685.71214955139,1
4864929.37965624,-7689.13836579594,1
4864929.59128685,-7687.09504432618,1
4864930.61002417,-7683.29809331357,1
4864929.8790418,-7685.99685367446,1
4864931.46165064,-7675.07131656957,1
4864930.67743433,-7684.17998633518,1
4864929.62392318,-7686.88135556518,1
4864928.84039249,-7685.80749059596,1
4864930.89579016,-7683.97234797812,1
4864930.64621325,-7680.49585797042,1
4864932.72746667,-7680.41867246787,1
4864931.63144324,-7680.78667530182,1
4864931.60906464,-7680.99275244455,1
4864932.27630202,-7679.72863198035,1
4864932.19020466,-7681.79357137795,1
4864932.86523236,-7676.84045341695,1
4864933.0154992,-7677.32131678891,1
4864932.67671742,-7677.57412415413,1
4864932.73432525,-7677.35203803127,1
4864932.11233477,-7680.67227467752,1
4864931.86685777,-7682.15393641997,1
4864932.13859195,-7680.33121292431,1
4864931.21808372,-7683.71379551123,1
4864930.96074442,-7682.07984641983,1
4864931.16222811,-7681.79145118521,1
4864931.22822141,-7683.26146765017,1
4864931.56360879,-7682.71713081203,1
4864930.41168326,-7681.59644654614,1
4864931.44545823,-7681.44185796844,1
4864929.99092342,-7685.95611271412,1
4864929.74784115,-7686.43411785832,1
4864929.67328175,-7688.56855471841,1
4864930.29465361,-7687.60901115074,1
4864930.07802943,-7688.19219749001,1
4864931.63648987,-7681.61900223675,1
4864930.95461499,-7682.53081767421,1
4864929.47341124,-7686.62415954353,1
4864929.3969169,-7687.0808666079,1
4864928.98474003,-7688.61901906694,1
4864928.93126481,-7688.95388346828,1
4864944.80310041,-7646.67897016289,1
4864944.67410547,-7646.74731316784,1
4864944.6882008,-7647.28305298041,1
4864944.60906131,-7647.23557367353,1
4864944.63644702,-7647.22499361999,1
4864944.40363219,-7647.64810430007,1
4864945.83787258,-7645.75049232104,1
4864945.00814317,-7647.22141154317,1
4864947.91666508,-7644.89639648585,1
4864948.31431113,-7647.41267559514,1
4864949.8830151,-7644.09143672621,1
4864949.90836163,-7644.4734409889,1
4864950.16487496,-7643.92634014337,1
4864950.57121154,-7643.74842286569,1
4864950.04989052,-7644.00714263737,1
4864950.9727211,-7644.6239791263,1
4864949.78448083,-7644.35365077504,1
4864940.81429032,-7647.35328167546,1
4864939.79805113,-7645.12964931401,1
4864945.31080805,-7647.25528059034,1
4864939.10857674,-7646.50494489238,1
4864939.75028236,-7645.15375117856,1
4864944.55964075,-7648.12804027891,1
4864939.80546199,-7646.07623850263,1
4864939.08865722,-7646.69982867333,1
4864939.43594825,-7646.71354477282,1
4864938.31167764,-7646.87437897101,1
4864939.86139745,-7646.15454724878,1
4864943.81407634,-7647.21797872605,1
4864951.83198638,-7647.96328358653,1
4864943.09769058,-7647.76116347585,1
4864944.84361562,-7647.55212353771,1
4864944.41869623,-7647.81146150354,1
4864941.93748201,-7647.50770925804,1
4864941.79477528,-7647.74159906491,1
4864941.89496338,-7648.9306108042,1
4864939.55841683,-7647.66054937294,1
4864944.39428147,-7646.74889460797,1
4864943.36567685,-7645.33891137116,1
4864944.22099599,-7647.77916599389,1
4864944.07203594,-7647.93385454381,1
4864940.91315033,-7645.90487307037,1
